time_element,username,post_text,thread_page
7:14 PM,TTUfirebird2008,That was Roughing the Passer.,39
7:14 PM,Chrome21,Crowd letting Kittley have it tonight. Good on them.,39
7:14 PM,DWDJR,Loved the throw to Eakin.   Hated throwing it again,39
7:14 PM,MacRed,😂 unbelievable   what?!  completely lucked out with the penalty.  Sooooooo stupid,39
7:14 PM,VivaTerlingua,  TechFan88 said:       UCF entered the game as the #124 ranked Rush Defense.  Giving up 4.86 yards a carry for 195.8 yards a game.    Click to expand...  So why you wouldnt pound the rock the whole time.,39
7:14 PM,CumberlandBlues,strip play calling from Kittley please. Why are we throwing the ball?,39
7:14 PM,OGRaiderRed,  Guardians4312 said:       You bitched about him saying “take away Tajh’s couple big runs and we didn’t run the ball well” and think it’s fine to say this??? That’s as hypocritical as it gets man.    Click to expand...  I ignored it because I didn’t say that,39
7:14 PM,redraider2007,RUN THE FVCKING FOOTBALL. WTF ARE WE DOING?,39
7:14 PM,aybuddy777,"""...But I inadvertently grabbed his jersey!""",39
7:15 PM,ttuboat,That feels like a gift of a TO from Gus. He sucks at managing a game lmao,39
7:15 PM,DWDJR,Probably 2 first downs away.,40
7:15 PM,Centex48,Honestly it’s good he didn’t get the first down. 2nd and 1 here is better than 1st and 10 when we’re fighting the clock and UCF’s TOs,40
7:15 PM,jopritch,UCF is b*tchmade. We’re going to win this f*cking game.,40
7:15 PM,TechFan88,Snap the ball with like 4 seconds left and hand it off to Brooks.,40
7:15 PM,FiscalKliff,  ttuboat said:       That feels like a gift of a TO from Gus. He sucks at managing a game lmao    Click to expand...  So dumb but thank you,40
7:16 PM,MJRaider,  DWDJR said:       Probably 2 first downs away.    Click to expand...  I think you’re one first down and ZK passing out for the next five minutes away.,40
7:16 PM,Time To Win,  Centex48 said:       Honestly it’s good he didn’t get the first down. 2nd and 1 here is better than 1st and 10 when we’re fighting the clock and UCF’s TOs    Click to expand...  Agreed. (Assuming we get it on 2nd or 3rd),40
7:16 PM,TTUfirebird2008,  Centex48 said:       Honestly it’s good he didn’t get the first down. 2nd and 1 here is better than 1st and 10 when we’re fighting the clock and UCF’s TOs    Click to expand...   Both of those timeouts would be gone already if we didn’t have 2 incompletions to finish the last drive.,40
7:16 PM,Chrome21,"Tahj Brooks, you're a Tech legend. I'll never forget the year he literally carried a team on his back. I wish that dude nothing but the best in the NFL. He won't be an every down back but we're going to hear his name for many years. He'll crank out Touchdowns for someone.",40
7:16 PM,aybuddy777,"Tahj didn't like falling a yard short of the sticks, but that's actually good for us. Just need one more yard to force them to use the remainder of their timeouts.",40
7:17 PM,13013,Our hc and offensive coaches  football intellect is severely lacking.,40
7:17 PM,Time To Win,Kittley sees the opportunity to run a flea flicker here.,40
7:17 PM,mxraider,  DWDJR said:       Probably 2 first downs away.    Click to expand...  1 more,40
7:17 PM,Time To Win,Tahj is a BAD MAN!,40
7:18 PM,VivaTerlingua,Please tell me we're not going to pass anymore.,40
7:18 PM,Chrome21,Give Tahj a ****ing award.,40
7:18 PM,DWDJR,Finish them Tahj. Let’s go.,40
7:19 PM,CumberlandBlues,"If they give you a lane to the end zone, go down.",40
7:19 PM,tbp59,please tell me we will not try to score,40
7:19 PM,aybuddy777,"I know this might not end up being nothing, but imagine if we hadn't snapped the ball with 20+ seconds left to start this drive.",40
7:19 PM,mxraider,Bust a long one Tahj. You deserve a 200 yard game.,40
7:19 PM,Mika28,LIGHT 'EM UP!,40
7:19 PM,DWDJR,"  CumberlandBlues said:       If they give you a lane to the end zone, go down.    Click to expand...  Should 100% be discussed in that timeout.",40
7:20 PM,MJRaider,"What a legend.    Thank you, Tahj.",40
7:20 PM,parlayraider81,Don’t score,40
7:20 PM,Time To Win,Ballgame!,40
7:20 PM,VivaTerlingua,"  CumberlandBlues said:       If they give you a lane to the end zone, go down.    Click to expand...  At the 1.",40
7:20 PM,Chrome21,That's a huge number and will be nice to use on the recruiting trail. 183 yards 😎,40
7:20 PM,ttu_porters,Somewhere Dick Winder is smiling seeing Tajh running like he is,40
7:20 PM,CumberlandBlues,Game. Blouses.,40
7:20 PM,mxraider,   ,40
7:20 PM,TTUGrad08,They know we’re going to run it and can’t stop it.,40
7:20 PM,DWDJR,LETS GO TAHJ,40
7:20 PM,A. Dickens,That’s game. Helluva battle.,40
7:20 PM,wreckemtech5,Somebody give tahj all the money i have donated to the matador club,40
7:20 PM,Time To Win,Micah and company get ready for December practice!,40
7:20 PM,chaseallen_44,  ,40
7:20 PM,VivaTerlingua,Can't we just do the victory formation a few times?,40
7:21 PM,aybuddy777,  ,40
7:21 PM,DWDJR,You can knee it. This is done.,40
7:21 PM,MacRed,Feels like we could’ve won by a lot more.  But bowl eligible incoming…  Man Tahj is so freaking good.,41
7:21 PM,mxraider,            ,41
7:21 PM,Froda,I’ll take it.,41
7:21 PM,TTUfirebird2008,Great job by Brooks and OL to finish strong in the ground game.,41
7:21 PM,NYRaider,1-0 with the possum mascot. We may never lose again.,41
7:22 PM,ttu_porters,#CoachJoeyNovember,41
7:22 PM,Mika28,That was just gorgeous!,41
7:22 PM,Used2BScooterTX,UCF +2.5  Tech wins  PERFECT OUTCOME,41
7:22 PM,Centex48,Tahj is an absolute legend.  Kittley’s 2nd to last drive & Deruyter’s corner blitz now get overlooked because Tahj is a fvcking badass.,41
7:22 PM,TTZKM18,LET'S GO BABY!!!!!,41
7:22 PM,DWDJR,Good shit gentlemen.  Extremely disappointing year but salvaged it. 5 years from now this should be A year where we just grinded out a result to avoid embarrassment and kept some streaks alive.,41
7:22 PM,GrimTrader,That was one of the most impressive games for a running back that I've seen at Tech. Man it feels good to run a clock out for a win.,41
7:22 PM,Mika28,This was the team Joey thought he had when he was running his mouth this summer.,41
7:22 PM,CumberlandBlues,I don’t give a fvck. Thats a big win for this program. More practice and get Micah on campus with them.,41
7:23 PM,Rolf C,McGuire haters can eat it!,41
7:23 PM,ConjugalVisits,So. Haha…what all needs to happen here to back into the CCG?,41
7:23 PM,Mika28,  DWDJR said:       Good shit gentlemen.  Extremely disappointing year but salvaged it. 5 years from now this should be A year where we just grinded out a result to avoid embarrassment and kept some streaks alive.    Click to expand...  EVERYTHING RUNS THROUGH LUBBOCK!,41
7:23 PM,Centex48,Someone plz pay Tahj NFL money to keep him in Lubbock for another year.,41
7:23 PM,Mika28,  Rolf C said:       McGuire haters can eat it!    Click to expand...  EAT IT WITH SPINACH AND CORN!!!!!,41
7:24 PM,NYRaider,"Hey UCF, I know you hate when people call you this…  CENTRAL FLORIDA CENTRAL FLORIDA CENTRAL FLORIDA CENTRAL FLORIDA CENTRAL FLORIDA CENTRAL FLORIDA CENTRAL FLORIDA CENTRAL FLORIDA  CENTRAL FLORIDA CENTRAL FLORIDA CENTRAL FLORIDA CENTRAL FLORIDA CENTRAL FLORIDA CENTRAL FLORIDA CENTRAL FLORIDA CENTRAL FLORIDA CENTRAL FLORIDA CENTRAL FLORIDA",41
7:24 PM,txtechx,We were gritty and hung in there. Good win.,41
7:24 PM,raiderfan77,Going bowling!,41
7:24 PM,aybuddy777,Bowl. Eligible.   Seemed like a pipe dream after WVU. What a turnaround.,41
7:24 PM,Mika28,  aybuddy777 said:        Click to expand...  Team effort!,41
7:24 PM,Bettycawkder,"Lady luck spread her legs tonight. Thanks, for being our slut",41
7:24 PM,frostyraider510,Man it’s nice to have a RB like Tahj that can just eat clock like he did.,41
7:25 PM,Dabox23,"You could tell Joey meant that, “Red Raider Nation, see you at the bowl game!” Never doubted.",41
7:25 PM,TTUfirebird2008,Felt like we could have gone 3-9 or 4-8 based on early season results and injury problems. Hell of a job by the team to fight back and finish with at least 6 wins this year.,41
7:25 PM,SoCal Raider,  CumberlandBlues said:       I don’t give a fvck. Thats a big win for this program. More practice and get Micah on campus with them.    Click to expand...  You’re GD right it is!,41
7:25 PM,TechRocks,Wow. That last 5.30 minutes was incredible. Just a great win. Tahj Brooks is amazing.,41
7:25 PM,Chrome21,  A. Dickens said:       That’s game. Helluva battle.    Click to expand...  Write up on Tahj Brooks being GOATED this year please.  Great win boys.,41
7:25 PM,redraider2007,Found a way. Great job on back to back seasons with winning conference records.,41
7:25 PM,ConjugalVisits,  Centex48 said:       Someone plz pay Tahj NFL money to keep him in Lubbock for another year.    Click to expand...  Id have loved to see him in a pro set offense.,41
7:25 PM,GrimTrader,  TTUfirebird2008 said:       Great job by Brooks and OL to finish strong in the ground game.    Click to expand...  I'm not sure how much the O-line even mattered. Taj was running with extreme determination that game.,41
7:26 PM,ronerich,"Excellent win considering the way the game started, losing JH and Rabbit, and because this gives the team an extra month to practice (invaluable for the young guys).  Now let's go ruin UT's season!",41
7:26 PM,mxraider,  ttu_porters said:       #CoachJoeyNovember    Click to expand...  Don’t complicate it’s simply…  #joevember,41
7:26 PM,SoCal Raider,  aybuddy777 said:       Bowl. Eligible.  Seemed like a pipe dream after WVU. What a turnaround.    Click to expand...  Seemed hopelessly out of reach after the BYU debacle.,41
7:26 PM,Techbassn,If only we could redo thatBYU game…,41
7:26 PM,Chrome21,"I'll say it. **** UT. They can be beat. Our defense, I have full faith in. Offense has got to be ready.",41
7:26 PM,wreckemtech5,  ,41
7:27 PM,TechFan88,He could have had 200+.  Good win. Bowl game is big,42
7:27 PM,JustinH2006,"  ConjugalVisits said:       So. Haha…what all needs to happen here to back into the CCG?    Click to expand...  What I read was all home teams win this weekend, next weekend all away teams win and Tech Iowa State can hit the B12 championship. Don’t know how OU winning at BYU factors.",42
7:28 PM,GrimTrader,  Techbassn said:       If only we could redo thatBYU game…    Click to expand...  There are quite a few games this season I wish we could redo.,42
7:29 PM,Mika28,"  Dabox23 said:       You could tell Joey meant that, “Red Raider Nation, see you at the bowl game!” Never doubted.    Click to expand...  I'm mad I spent my airline points on fare to go see family at Christmas (heh eheh)  (Not really... sort of...)  Gonna put the bowl game on a CC, I guess!",42
7:29 PM,B. Golan,This game calls for a @culallen callout special on Monday morning. A lot of chicken littles when it was 14-0 #NeverADoubt,42
7:29 PM,etos10raider,TECH WINS!!!!!! BROOKS US A BEAST!!!!!! AND WE ARE GOING BOWLING!!!! 🌵👆😁🌵👆😁,42
7:31 PM,Chrome21,"I know we had tough losses but Joey November is a thing. We have a very, very good chance in the coming years without ou and UT to take over this ****ing conference  Go finish strong and beat the Shorthorned bastards, Joey. We're 5-3 in the conference!!!",42
7:31 PM,psizzled,"how did we do? also, what are our chances against UNC in soccer?",42
7:32 PM,txtechx,What will our bowl possibilities be?,42
7:32 PM,A. Dickens,"This season wasn't what anyone was hoping for before the season, and this team is flawed as hell in places, but to salvage bowl-eligibility and back-to-back winning Big 12 records after starting 1-3 and then fumbling away the BYU game is a pretty nice silver lining.",42
7:33 PM,Chrome21,  B. Golan said:       This game calls for a @culallen callout special on Monday morning. A lot of chicken littles when it was 14-0 #NeverADoubt    Click to expand...  Yall got a Tahj writeup? Insert Chappelle crackhead scratching here.   Wait until he beats Texas though.,42
7:34 PM,JP_1,And we did it with a lot of true freshman on the field on defense today.,42
7:35 PM,twooth,"-     - ——————————————-  “BAD ASS “ —————————————  Great Win, Bowl Bound, See you faithful Red Raiders next week, have a blessed Night and Sunday !",42
7:36 PM,blackswarm93,There isn't a single game that we couldn't have won if healthy.,42
7:37 PM,KRaider,  Mika28 said:       This was the team Joey thought he had when he was running his mouth this summer.    Click to expand...  Wouldn't go that far. This game would be much different if UCF's kicker didn't have a case of the chili dippers.,42
7:38 PM,GrimTrader,"  A. Dickens said:       This season wasn't what anyone was hoping for before the season, and this team is flawed as hell in places, but to salvage bowl-eligibility and back-to-back winning Big 12 records after starting 1-3 and then fumbling away the BYU game is a pretty nice silver lining.    Click to expand...  Joey sure knows how to finish off a season. Just needs to figure out the start and we'll be in the money but it's nice that the team gets better as the season progresses.",42
